segment_id,km_start,km_end,aid_interval,lat_start,lon_start,lat_end,lon_end,elevation_start_m,elevation_end_m,ascent_m,descent_m,elevation_metric_basis,average_grade_pct,p95_abs_grade_pct,max_abs_grade_pct,official_route_difficulty,osm_way_ids,osm_way_names,highway,surface,tracktype,smoothness,sac_scale,trail_visibility,landcover,evidence_tag_depth,osm_match_distance_m,inferred_surface_flag,direct_visual_evidence_ids,context_visual_evidence_ids,written_source_ids,map_source_ids,confidence_level,surface_confidence,visual_confidence,equipment_confidence,evidence_class,surface_taxonomy,wet_risk,night_risk,downhill_braking_risk,shoe_implication,poles_implication,what_would_change_this_assessment
MS0049,6.021,6.126,RADOVLJICA->TALEŽ,46.327475,14.170890,46.327960,14.169750,571,577,6.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,5.8,15.0,15.0,T2,984608186,,track,,grade5,,,,forest,1,1.0,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,coarse rocky wash / eroded track,high,high,medium-high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0050,6.126,6.206,RADOVLJICA->TALEŽ,46.327960,14.169750,46.327510,14.169120,577,557,0.0,20.0,raw_gpx_edge_sum_not_official_reconciled,-25.0,45.0,56.3,T2,768723127,,path,,,,,,forest,0,2.5,yes,,,S001;S002,S003,low-medium,low-medium,none,low-medium,Map/OSM highway-class inference,inferred forest singletrack,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS0051,6.206,6.317,RADOVLJICA->TALEŽ,46.327510,14.169120,46.326650,14.169770,557,545,0.0,12.0,raw_gpx_edge_sum_not_official_reconciled,-10.8,17.3,17.3,T2,768723127,,path,,,,,,forest,0,2.4,yes,,,S001;S002,S003,low-medium,low-medium,none,low-medium,Map/OSM highway-class inference,inferred forest singletrack,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS0052,6.317,6.399,RADOVLJICA->TALEŽ,46.326650,14.169770,46.326820,14.168790,545,523,0.0,22.0,raw_gpx_edge_sum_not_official_reconciled,-26.7,38.8,38.8,T2,768723127,,path,,,,,,forest,0,6.0,yes,,,S001;S002,S003,low-medium,low-medium,none,low-medium,Map/OSM highway-class inference,inferred forest singletrack,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS0053,6.399,6.485,RADOVLJICA->TALEŽ,46.326820,14.168790,46.327213,14.167912,523,514,0.0,9.0,raw_gpx_edge_sum_not_official_reconciled,-10.4,27.2,27.2,T2,768723127,,path,,,,,,forest,0,7.2,yes,,,S001;S002,S003,low-medium,low-medium,none,low-medium,Map/OSM highway-class inference,inferred forest singletrack,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS0054,6.485,6.560,RADOVLJICA->TALEŽ,46.327213,14.167912,46.327190,14.167070,514,497,0.0,17.0,raw_gpx_edge_sum_not_official_reconciled,-22.9,25.9,25.9,T2,768723127,,path,,,,,,forest,0,13.3,yes,,,S001;S002,S003,low-medium,low-medium,none,low-medium,Map/OSM highway-class inference,inferred forest singletrack,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS0055,6.560,6.681,RADOVLJICA->TALEŽ,46.327190,14.167070,46.328210,14.166890,497,496,0.0,1.0,raw_gpx_edge_sum_not_official_reconciled,-0.8,5.7,5.7,T2,1423873221,,living_street,,,,,,village/settlement,0,0.5,yes,,,S001;S002,S003,low-medium,low-medium,none,low-medium,Map/OSM highway-class inference,inferred road surface unknown,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS0056,6.681,6.797,RADOVLJICA->TALEŽ,46.328210,14.166890,46.328210,14.165400,496,497,1.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,0.9,4.6,4.6,T2,768311843,,living_street,,,,,,village/settlement,0,2.5,yes,,,S001;S002,S003,low-medium,low-medium,none,low-medium,Map/OSM highway-class inference,inferred road surface unknown,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS0057,6.797,6.891,RADOVLJICA->TALEŽ,46.328210,14.165400,46.328890,14.165030,497,501,4.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,4.3,16.8,16.8,T2,169738953;1423890941;1423890940;1423873223,,service,,,,,,village/settlement,0,0.2,yes,,,S001;S002,S003,low-medium,low-medium,none,low-medium,Map/OSM highway-class inference,inferred road surface unknown,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS0058,6.891,7.067,RADOVLJICA->TALEŽ,46.328890,14.165030,46.330270,14.164330,501,501,3.0,3.0,raw_gpx_edge_sum_not_official_reconciled,0.0,22.6,22.6,T2,1507761465;169738953,,tertiary,asphalt,,,,,forest,1,0.4,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0059,7.067,7.336,RADOVLJICA->TALEŽ,46.330270,14.164330,46.331645,14.161620,501,503,2.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,0.7,3.4,4.0,T2,266702781,,unclassified,,,,,,forest,0,0.1,yes,,,S001;S002,S003,low-medium,low-medium,none,low-medium,Map/OSM highway-class inference,inferred road surface unknown,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS0060,7.336,7.523,RADOVLJICA->TALEŽ,46.331645,14.161620,46.332540,14.159720,503,503,3.0,3.0,raw_gpx_edge_sum_not_official_reconciled,0.0,7.0,7.0,T2,266702781,,unclassified,,,,,,forest,0,0.3,yes,,,S001;S002,S003,low-medium,low-medium,none,low-medium,Map/OSM highway-class inference,inferred road surface unknown,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS0061,7.523,7.784,RADOVLJICA->TALEŽ,46.332540,14.159720,46.333810,14.157110,503,498,1.0,6.0,raw_gpx_edge_sum_not_official_reconciled,-1.9,6.0,6.4,T2,169740304,,unclassified,asphalt,,,,,forest,1,0.2,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0062,7.784,8.052,RADOVLJICA->TALEŽ,46.333810,14.157110,46.335370,14.154590,498,505,7.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,2.6,8.6,8.8,T2,266702772;169740304,,track,asphalt,grade3,,,,forest,2,0.3,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0063,8.052,8.137,RADOVLJICA->TALEŽ,46.335370,14.154590,46.335775,14.153665,505,514,9.0,0.0,raw_gpx_edge_sum_not_official_reconciled,10.6,13.0,13.0,T2,266702772,,track,,grade3,,,,forest,1,0.8,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0064,8.137,8.365,RADOVLJICA->TALEŽ,46.335775,14.153665,46.337210,14.151890,514,517,3.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,1.3,5.5,6.2,T2,266702772,,track,,grade3,,,,forest,1,0.2,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0065,8.365,8.569,RADOVLJICA->TALEŽ,46.337210,14.151890,46.338545,14.150305,517,517,2.0,2.0,raw_gpx_edge_sum_not_official_reconciled,0.0,10.3,10.3,T2,266702772,,track,,grade3,,,,forest,1,0.3,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0066,8.569,8.678,RADOVLJICA->TALEŽ,46.338545,14.150305,46.339130,14.149220,517,498,0.0,19.0,raw_gpx_edge_sum_not_official_reconciled,-17.5,28.0,28.0,T2,266702772,,track,,grade3,,,,forest,1,0.2,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium-high,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0067,8.678,8.817,RADOVLJICA->TALEŽ,46.339130,14.149220,46.338770,14.147530,498,500,2.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,1.4,7.2,7.2,T2,266702754,,track,,grade3,,,,forest,1,0.2,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0068,8.817,9.028,RADOVLJICA->TALEŽ,46.338770,14.147530,46.337930,14.145117,500,503,3.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,1.4,6.2,6.2,T2,266702770,,track,,grade3,,,,forest,1,0.1,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0069,9.028,9.170,RADOVLJICA->TALEŽ,46.337930,14.145117,46.337530,14.143455,503,512,9.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,6.3,23.1,23.1,T2,266702770,,track,,grade3,,,,forest,1,2.7,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0070,9.170,9.299,RADOVLJICA->TALEŽ,46.337530,14.143455,46.338040,14.142110,512,509,0.0,3.0,raw_gpx_edge_sum_not_official_reconciled,-2.3,8.4,8.4,T2,266702749,,track,,grade3,,,,forest,1,0.2,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0071,9.299,9.426,RADOVLJICA->TALEŽ,46.338040,14.142110,46.338837,14.141060,509,502,0.0,7.0,raw_gpx_edge_sum_not_official_reconciled,-5.5,17.6,17.6,T2,266702749,,track,,grade3,,,,forest,1,0.2,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0072,9.426,9.579,RADOVLJICA->TALEŽ,46.338837,14.141060,46.339350,14.139280,502,501,3.0,4.0,raw_gpx_edge_sum_not_official_reconciled,-0.7,11.5,11.5,T2,266702749,,track,,grade3,,,,forest,1,0.3,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0073,9.579,9.721,RADOVLJICA->TALEŽ,46.339350,14.139280,46.339610,14.137530,501,503,5.0,3.0,raw_gpx_edge_sum_not_official_reconciled,1.4,16.8,16.8,T2,266702749,,track,,grade3,,,,forest,1,0.4,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0074,9.721,9.901,RADOVLJICA->TALEŽ,46.339610,14.137530,46.339890,14.135270,503,493,0.0,10.0,raw_gpx_edge_sum_not_official_reconciled,-5.6,14.3,14.3,T2,266702749,,track,,grade3,,,,forest,1,0.1,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0075,9.901,9.986,RADOVLJICA->TALEŽ,46.339890,14.135270,46.339810,14.134185,493,495,2.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,2.4,12.8,12.8,T2,169864464;169864465,,track,compacted,grade3,,,,forest,2,0.1,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0076,9.986,10.079,RADOVLJICA->TALEŽ,46.339810,14.134185,46.339660,14.133010,495,503,8.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,8.6,13.0,13.0,T2,169864465,,track,,grade3,,,,forest,1,0.1,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0077,10.079,10.197,RADOVLJICA->TALEŽ,46.339660,14.133010,46.339440,14.131540,503,521,18.0,0.0,raw_gpx_edge_sum_not_official_reconciled,15.3,33.8,33.8,T2,169864465,,track,,grade3,,,,forest,1,0.2,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0078,10.197,10.290,RADOVLJICA->TALEŽ,46.339440,14.131540,46.339420,14.130350,521,533,12.0,0.0,raw_gpx_edge_sum_not_official_reconciled,12.9,19.1,19.1,T2,169864465,,track,,grade3,,,,forest,1,0.5,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0079,10.290,10.377,RADOVLJICA->TALEŽ,46.339420,14.130350,46.339280,14.129250,533,540,7.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,8.0,28.6,28.6,T2,169864465,,track,,grade3,,,,forest,1,0.2,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,forest road / cart track,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
